unit_index,layer,channel,description
2520,visual_transformer_resblocks_6,216,Blue and red objects
2521,visual_transformer_resblocks_6,217,Red and white colored objects
2522,visual_transformer_resblocks_6,218,Landscapes
2523,visual_transformer_resblocks_6,219,Faces of animals
2524,visual_transformer_resblocks_6,220,Faces of human beings
2525,visual_transformer_resblocks_6,221,Sign boards with text in it
2526,visual_transformer_resblocks_6,222,Blue sky and white backgrounds
2527,visual_transformer_resblocks_6,223,Faces of human beings
2528,visual_transformer_resblocks_6,224,Faces of human beings
2529,visual_transformer_resblocks_6,225,The ground
2530,visual_transformer_resblocks_6,226,Volcanoes and mountains
2531,visual_transformer_resblocks_6,227,Red and white colored objects
2532,visual_transformer_resblocks_6,228,Black and white colored objects
2533,visual_transformer_resblocks_6,229,Faces of human beings
2534,visual_transformer_resblocks_6,230,People and animals
2535,visual_transformer_resblocks_6,231,Faces
2536,visual_transformer_resblocks_6,232,Black and white colored objects
2537,visual_transformer_resblocks_6,233,Rounded edges in pictures
2538,visual_transformer_resblocks_6,234,Animals and people
2539,visual_transformer_resblocks_6,235,Brown colored objects
2540,visual_transformer_resblocks_6,236,Red and white objects
2541,visual_transformer_resblocks_6,237,The sky
2542,visual_transformer_resblocks_6,238,Dogs and people
2543,visual_transformer_resblocks_6,239,Dog heads
2544,visual_transformer_resblocks_6,240,The sky and dog noses
2545,visual_transformer_resblocks_6,241,Black and white colored objects
2546,visual_transformer_resblocks_6,242,The ocean
2547,visual_transformer_resblocks_6,243,Faces of human beings
2548,visual_transformer_resblocks_6,244,The tops of buildings
2549,visual_transformer_resblocks_6,245,Round objects
2550,visual_transformer_resblocks_6,246,Green grass
2551,visual_transformer_resblocks_6,247,Faces of human beings
2552,visual_transformer_resblocks_6,248,The sky
2553,visual_transformer_resblocks_6,249,Buildings
2554,visual_transformer_resblocks_6,250,"The sky, water, and walls"
2555,visual_transformer_resblocks_6,251,The tops of buildings
2556,visual_transformer_resblocks_6,252,The ground
2557,visual_transformer_resblocks_6,253,Signage and vehicles
2558,visual_transformer_resblocks_6,254,Faces of human beings
2559,visual_transformer_resblocks_6,255,The sky
2560,visual_transformer_resblocks_6,256,Background of objects
2561,visual_transformer_resblocks_6,257,Red telephone booths
2562,visual_transformer_resblocks_6,258,The ground
2563,visual_transformer_resblocks_6,259,Dog noses
2564,visual_transformer_resblocks_6,260,Dog faces
2565,visual_transformer_resblocks_6,261,Black and white colored objects
2566,visual_transformer_resblocks_6,262,The ground
2567,visual_transformer_resblocks_6,263,Buildings
2568,visual_transformer_resblocks_6,264,The sky
2569,visual_transformer_resblocks_6,265,The sky
2570,visual_transformer_resblocks_6,266,Circular objects
2571,visual_transformer_resblocks_6,267,Faces of human beings
2572,visual_transformer_resblocks_6,268,Black and white colored objects
2573,visual_transformer_resblocks_6,269,The background
2574,visual_transformer_resblocks_6,270,Red and white colored objects
2575,visual_transformer_resblocks_6,271,White skin
2576,visual_transformer_resblocks_6,272,The ground
2577,visual_transformer_resblocks_6,273,Round objects
2578,visual_transformer_resblocks_6,274,Faces of people
2579,visual_transformer_resblocks_6,275,The ground
2580,visual_transformer_resblocks_6,276,Trees and people
2581,visual_transformer_resblocks_6,277,Dog heads
2582,visual_transformer_resblocks_6,278,The ground
2583,visual_transformer_resblocks_6,279,Faces of human beings
2584,visual_transformer_resblocks_6,280,Faces of human beings
2585,visual_transformer_resblocks_6,281,"Person, animal"
2586,visual_transformer_resblocks_6,282,Dogs and other animals
2587,visual_transformer_resblocks_6,283,Nature
2588,visual_transformer_resblocks_6,284,The left side of the object
2589,visual_transformer_resblocks_6,285,Animals
2590,visual_transformer_resblocks_6,286,The left side of a object
2591,visual_transformer_resblocks_6,287,Faces of human beings
2592,visual_transformer_resblocks_6,288,Blue skies
2593,visual_transformer_resblocks_6,289,Dog faces
2594,visual_transformer_resblocks_6,290,Black and white colored objects
2595,visual_transformer_resblocks_6,291,Red and white colored objects
2596,visual_transformer_resblocks_6,292,The sky
2597,visual_transformer_resblocks_6,293,Green colored object with stripes
2598,visual_transformer_resblocks_6,294,Trees
2599,visual_transformer_resblocks_6,295,Animals and circular objects
2600,visual_transformer_resblocks_6,296,Trees
2601,visual_transformer_resblocks_6,297,"The sky, water, and trees"
2602,visual_transformer_resblocks_6,298,Circular objects
2603,visual_transformer_resblocks_6,299,Red and white colored objects
2604,visual_transformer_resblocks_6,300,Trees
2605,visual_transformer_resblocks_6,301,Red and yellow colored objects
2606,visual_transformer_resblocks_6,302,Round objects
2607,visual_transformer_resblocks_6,303,The sky
2608,visual_transformer_resblocks_6,304,Black and white colored objects
2609,visual_transformer_resblocks_6,305,Red and white colored objects
2610,visual_transformer_resblocks_6,306,Circular objects
2611,visual_transformer_resblocks_6,307,"The sky, animal, person"
2612,visual_transformer_resblocks_6,308,The background
2613,visual_transformer_resblocks_6,309,Black and white colored objects
2614,visual_transformer_resblocks_6,310,Top of a building
2615,visual_transformer_resblocks_6,311,The ground
2616,visual_transformer_resblocks_6,312,The background
2617,visual_transformer_resblocks_6,313,The left side of people
2618,visual_transformer_resblocks_6,314,The ground
2619,visual_transformer_resblocks_6,315,The sky
2620,visual_transformer_resblocks_6,316,Red and white colored objects
2621,visual_transformer_resblocks_6,317,Trees
2622,visual_transformer_resblocks_6,318,Dogs
2623,visual_transformer_resblocks_6,319,Red and white colored objects
2624,visual_transformer_resblocks_6,320,Blue skies
2625,visual_transformer_resblocks_6,321,The tops of buildings
2626,visual_transformer_resblocks_6,322,Brown colored objects
2627,visual_transformer_resblocks_6,323,Red and white colored objects
2628,visual_transformer_resblocks_6,324,Black and white colored objects
2629,visual_transformer_resblocks_6,325,Green grass
2630,visual_transformer_resblocks_6,326,The ground
2631,visual_transformer_resblocks_6,327,Dogs and vehicles
2632,visual_transformer_resblocks_6,328,Circular objects
2633,visual_transformer_resblocks_6,329,Arches
2634,visual_transformer_resblocks_6,330,People 's heads
2635,visual_transformer_resblocks_6,331,The ground
2636,visual_transformer_resblocks_6,332,The color green
2637,visual_transformer_resblocks_6,333,Green colored objects
2638,visual_transformer_resblocks_6,334,Dogs
2639,visual_transformer_resblocks_6,335,Faces
2640,visual_transformer_resblocks_6,336,Arches
2641,visual_transformer_resblocks_6,337,People and animals
2642,visual_transformer_resblocks_6,338,The sky
2643,visual_transformer_resblocks_6,339,Red and white colored objects
2644,visual_transformer_resblocks_6,340,Vehicles
2645,visual_transformer_resblocks_6,341,People and vehicles
2646,visual_transformer_resblocks_6,342,Tree branches without leaves
2647,visual_transformer_resblocks_6,343,Roofs
2648,visual_transformer_resblocks_6,344,Rectangular objects
2649,visual_transformer_resblocks_6,345,The tops of buildings
2650,visual_transformer_resblocks_6,346,Circular objects
2651,visual_transformer_resblocks_6,347,Vehicles
2652,visual_transformer_resblocks_6,348,Circular objects
2653,visual_transformer_resblocks_6,349,The ground
2654,visual_transformer_resblocks_6,350,The ground
2655,visual_transformer_resblocks_6,351,The tops of buildings
2656,visual_transformer_resblocks_6,352,Red and white objects
2657,visual_transformer_resblocks_6,353,Arches
2658,visual_transformer_resblocks_6,354,Scales and fathers
2659,visual_transformer_resblocks_6,355,Dogs and people
2660,visual_transformer_resblocks_6,356,"People, sky"
2661,visual_transformer_resblocks_6,357,Dog noses
2662,visual_transformer_resblocks_6,358,The tops of buildings
2663,visual_transformer_resblocks_6,359,Faces of human beings
2664,visual_transformer_resblocks_6,360,Dog faces
2665,visual_transformer_resblocks_6,361,Dog heads
2666,visual_transformer_resblocks_6,362,Animals and people
2667,visual_transformer_resblocks_6,363,Round objects
2668,visual_transformer_resblocks_6,364,Animals and people
2669,visual_transformer_resblocks_6,365,Rounded edges in pictures
2670,visual_transformer_resblocks_6,366,Landscapes
2671,visual_transformer_resblocks_6,367,Faces of human beings
2672,visual_transformer_resblocks_6,368,Water and sky
2673,visual_transformer_resblocks_6,369,Vehicles
2674,visual_transformer_resblocks_6,370,Arches and circles
2675,visual_transformer_resblocks_6,371,Red colored object with text
2676,visual_transformer_resblocks_6,372,The ground
2677,visual_transformer_resblocks_6,373,The ground
2678,visual_transformer_resblocks_6,374,Trees
2679,visual_transformer_resblocks_6,375,Red and white colored objects
2680,visual_transformer_resblocks_6,376,Circular objects
2681,visual_transformer_resblocks_6,377,Buildings
2682,visual_transformer_resblocks_6,378,Faces of animals
2683,visual_transformer_resblocks_6,379,Round objects
2684,visual_transformer_resblocks_6,380,Circular objects
2685,visual_transformer_resblocks_6,381,Buildings
2686,visual_transformer_resblocks_6,382,The background
2687,visual_transformer_resblocks_6,383,Grass
2688,visual_transformer_resblocks_6,384,Rounded edges in pictures
2689,visual_transformer_resblocks_6,385,Writing
2690,visual_transformer_resblocks_6,386,The sky
2691,visual_transformer_resblocks_6,387,Balloons and water
2692,visual_transformer_resblocks_6,388,Blue and red objects
2693,visual_transformer_resblocks_6,389,Round objects
2694,visual_transformer_resblocks_6,390,Living things
2695,visual_transformer_resblocks_6,391,Cars and planes
2696,visual_transformer_resblocks_6,392,Dog faces
2697,visual_transformer_resblocks_6,393,The area above a object
2698,visual_transformer_resblocks_6,394,The ground
2699,visual_transformer_resblocks_6,395,Rounded edges in pictures
2700,visual_transformer_resblocks_6,396,People
2701,visual_transformer_resblocks_6,397,The ground
2702,visual_transformer_resblocks_6,398,Red and white objects
2703,visual_transformer_resblocks_6,399,Grass
2704,visual_transformer_resblocks_6,400,Round objects
2705,visual_transformer_resblocks_6,401,The tops of buildings
2706,visual_transformer_resblocks_6,402,Green colored objects
2707,visual_transformer_resblocks_6,403,Circular objects
2708,visual_transformer_resblocks_6,404,Sunsets
2709,visual_transformer_resblocks_6,405,Rounded edges in pictures
2710,visual_transformer_resblocks_6,406,Black and white colored objects
2711,visual_transformer_resblocks_6,407,Faces of people
2712,visual_transformer_resblocks_6,408,Edges of objects
2713,visual_transformer_resblocks_6,409,"People, structure, grass, animal"
2714,visual_transformer_resblocks_6,410,Dogs
2715,visual_transformer_resblocks_6,411,Landscapes
2716,visual_transformer_resblocks_6,412,Green colored objects
2717,visual_transformer_resblocks_6,413,Faces of things
2718,visual_transformer_resblocks_6,414,The sky
2719,visual_transformer_resblocks_6,415,Black and white colored objects
2720,visual_transformer_resblocks_6,416,Red and white colored objects
2721,visual_transformer_resblocks_6,417,Circular objects
2722,visual_transformer_resblocks_6,418,"The sky, animal, person"
2723,visual_transformer_resblocks_6,419,Red and white colored objects
2724,visual_transformer_resblocks_6,420,Red and white colored objects
2725,visual_transformer_resblocks_6,421,Blue skies and bodies
2726,visual_transformer_resblocks_6,422,Black and white colored objects
2727,visual_transformer_resblocks_6,423,Cars and buildings
2728,visual_transformer_resblocks_6,424,Regions with straight features
2729,visual_transformer_resblocks_6,425,Dog heads
2730,visual_transformer_resblocks_6,426,Animals and circular objects
2731,visual_transformer_resblocks_6,427,Round objects
2732,visual_transformer_resblocks_6,428,Dog heads
2733,visual_transformer_resblocks_6,429,The ground
2734,visual_transformer_resblocks_6,430,Dog faces
2735,visual_transformer_resblocks_6,431,Faces of human beings
2736,visual_transformer_resblocks_6,432,Red and white colored objects
